ID     dec  year mo dy hr name       allLat     allLon     midLat     midLon     firstLat   firstLon   lastLat    lastLon
196605 1960 1966  7 24 18 ELLA        19.886992 -60.110230  17.643773 -55.210612  17.329398 -54.022331  22.804223 -65.694266
196606 1960 1966  8 22  0 FAITH       31.383564 -55.265117  22.854627 -70.015781  14.710400 -30.922289  62.365295   0.028059
196607 1960 1966  9  4 18 GRETA       21.411278 -61.858469  21.411278 -61.858469  20.702887 -60.421423  22.079890 -63.269383
196608 1960 1966  9 21  0 HALLIE      20.975283 -95.725846  20.975283 -95.725846  20.975283 -95.725846  20.975283 -95.725846
196609 1960 1966  9 24 18 INEZ        21.270157 -76.554726  16.860076 -66.355463  15.227393 -50.123512  22.801911 -97.451280
196610 1960 1966  9 28 12 JUDITH      12.949867 -55.310792  12.949867 -55.310792  12.656141 -53.547577  13.233236 -56.997475
196611 1960 1966 11  6 18 LOIS        37.895636 -34.764160  25.474055 -49.535505  23.825653 -52.849739  42.877483 -15.211183
196701 1960 1967  8 30 12 ARLENE      33.651125 -51.644739  41.788548 -52.564853  22.607585 -46.885502  45.946805 -47.908178
196702 1960 1967  9  7 12 BEULAH      19.778081 -80.729543  24.278956 -96.063593  14.125355 -61.324650  27.025499 -99.276558
196703 1960 1967  9  8 12 CHLOE       35.177936 -42.695022  27.702511 -50.669352  24.250596 -38.546108  44.760511  -3.493671
196704 1960 1967  9  9  6 DORIA       35.529739 -70.963003  37.125970 -65.073100  28.250801 -78.752270  36.776771 -75.481401
196705 1960 1967  9 28 12 EDITH       14.647581 -57.484739  14.619949 -57.099197  14.526932 -56.424660  14.751401 -58.574708
196706 1960 1967 10  2  6 FERN        22.481267 -95.277113  22.418415 -94.211428  22.150231 -93.299273  22.651898 -97.375837
196707 1960 1967 10  6  0 GINGER      19.000537 -18.598130  19.000537 -18.598130  18.750257 -18.423997  19.250467 -18.723589
196708 1960 1967 10 20 18 HEIDI       35.369191 -51.304573  34.971075 -47.640822  22.230792 -63.418572  43.016477 -39.400000
196801 1960 1968  6  2 18 ABBY        27.167491 -82.060966  23.886868 -83.749293  22.875604 -84.128655  30.975356 -81.622482
196802 1960 1968  6 21  6 BRENDA      34.446215 -64.245586  33.901708 -68.395781  30.854541 -74.774481  37.062423 -47.598347
196803 1960 1968  6 23 18 CANDY       27.350320 -96.897427  27.350320 -96.897427  27.350320 -96.897427  27.350320 -96.897427
196804 1960 1968  8 12 12 DOLLY       39.606476 -53.156500  39.563714 -53.055292  36.054906 -67.775544  41.281637 -37.618574
196805 1960 1968  9 15  0 EDNA        16.624006 -41.447623  16.164038 -36.738495  16.102516 -36.273825  17.056097 -47.024034
196806 1960 1968  9 16  6 SUBTROP 1   39.348319 -52.796639  37.586939 -49.485221  36.655599 -66.793934  42.430334 -36.476381
196807 1960 1968  9 26 18 FRANCES     34.500137 -63.375646  34.103644 -65.742601  33.677232 -67.303208  35.171799 -58.805686
196808 1960 1968 10 15 12 GLADYS      29.517138 -79.650729  31.160264 -80.012965  20.225034 -83.449541  42.331951 -64.394404
196901 1960 1969  7 27  6 ANNA        24.439640 -48.982848  14.148454 -45.977976  11.550970 -36.849191  44.261157 -39.590290
196902 1960 1969  8 11 12 BLANCHE     42.112052 -60.917598  38.581201 -67.100250  37.096848 -68.603467  46.534511 -51.987342
196903 1960 1969  8 14 18 CAMILLE     29.480824 -80.691732  27.879379 -88.348138  19.976266 -82.947976  40.319063 -59.736808
196904 1960 1969  8 15 12 DEBBIE      28.652748 -54.515892  24.871523 -62.143534  14.380232 -43.673205  55.315191 -45.430898
196905 1960 1969  8 25 18 EVE         30.465002 -74.346653  30.465002 -74.346653  30.228044 -74.753318  30.627986 -73.929823
196906 1960 1969  8 30 12 FRANCELIA   16.267846 -83.017034  16.631219 -86.253282  15.031351 -74.746243  16.150412 -89.074980
196907 1960 1969  9  8  6 GERDA       38.546864 -73.360958  37.803313 -73.284303  31.455914 -78.293406  46.414643 -67.258812
196908 1960 1969  9 15  0 HOLLY       15.698476 -51.493421  14.329574 -49.482823  13.625266 -48.948977  16.950955 -54.650362
196909 1960 1969  9 21  6 INGA        27.927859 -57.715159  31.482840 -60.483777  16.851457 -51.324550  26.352775 -55.902251
196910 1960 1969  9 21 18 NOT NAMED   37.255391 -65.897547  37.206457 -65.786790  34.276269 -69.750967  42.552945 -59.239632
196911 1960 1969  9 25 12 NOT NAMED   39.122067 -38.891715  36.879605 -38.828743  35.150668 -39.049447  44.527228 -40.713502
196912 1960 1969  9 29 18 SUBTROP 1   25.928848 -86.310829  25.100310 -86.198040  24.750305 -86.123643  27.000009 -86.549555
196913 1960 1969 10  2 18 JENNY       25.950077 -81.950573  25.950077 -81.950573  25.950077 -81.950573  25.950077 -81.950573
196914 1960 1969 10  9 18 KARA        35.474223 -66.764167  42.528086 -52.458135  28.050738 -72.652362  46.118011 -33.339060
196915 1960 1969 10 19 12 LAURIE      24.534375 -88.662790  25.755691 -89.729587  22.750984 -90.346478  23.576397 -87.725740
196916 1960 1969 10 29  0 NOT NAMED   35.577315 -43.758133  35.056187 -45.689269  33.077463 -45.593311  37.887427 -39.357093
196917 1960 1969 10 30 12 NOT NAMED   34.503500 -42.836035  28.260852 -38.712446  41.402965 -55.889459  38.169139 -27.990471
196918 1960 1969 11 21 12 MARTHA       9.828577 -81.007164  10.225000 -81.000000  10.300000 -81.000000   9.100003 -81.025021
197001 1970 1970  5 20  0 ALMA        17.668923 -81.106317  17.201819 -81.404583  16.425292 -82.076127  18.825031 -80.150259
197002 1970 1970  7 20 12 BECKY       26.225488 -86.342315  25.800172 -86.459031  24.550039 -86.574255  27.900594 -86.103588
197003 1970 1970  8  1 12 CELIA       26.546257 -93.117842  27.401178 -95.642200  24.102771 -86.945807  28.884577 -99.990842
197004 1970 1970  8 18  0 NOT NAMED   40.666068 -64.531869  40.666068 -64.531869  39.738603 -66.526162  41.493288 -62.408047
197005 1970 1970  8 19  0 DOROTHY     14.412309 -60.476883  14.046231 -58.568222  13.204962 -52.873104  15.504046 -67.798548
197006 1970 1970  9 10 18 ELLA        23.694185 -95.669573  23.962328 -97.511772  23.136967 -91.639805  24.003248 -99.124310
197007 1970 1970  9 15  0 FELICE      28.335779 -91.115073  28.335779 -91.115073  27.641010 -89.308349  29.039782 -92.986421
197008 1970 1970  9 26 12 GRETA       23.267625 -77.372607  23.267625 -77.372607  23.053712 -76.770626  23.480700 -77.869755
197009 1970 1970 10 13  6 NOT NAMED   31.181702 -64.513959  37.635170 -61.286558  26.477244 -64.152606  41.298768 -58.510277
197010 1970 1970 10 21  6 NOT NAMED   36.587716 -39.929980  36.968084 -36.488586  34.950492 -45.200363  41.886592 -29.723540
197101 1970 1971  7  5 18 ARLENE      41.933765 -63.480930  40.469121 -66.193788  38.112822 -70.800673  45.534464 -54.711930
197102 1970 1971  8  5 18 NOT NAMED   48.642465 -49.877492  47.276617 -50.648039  42.904939 -54.146987  54.180614 -44.532396
197103 1970 1971  8 14 12 BETH        42.034148 -65.201153  38.975348 -67.932254  36.458170 -70.451953  47.458641 -59.642482
197104 1970 1971  8 20  0 CHLOE       15.265883 -67.275476  15.265883 -67.275476  14.880398 -65.672168  15.608074 -68.796322
197105 1970 1971  8 27  0 DORIA       38.218842 -74.634157  34.862547 -76.325598  31.950088 -77.103161  44.769586 -70.967229
197106 1970 1971  9  7 12 EDITH       20.439954 -88.212174  14.742235 -82.041577  12.955742 -71.523780  30.061495 -92.322150
197107 1970 1971  9  8  0 FERN        27.326313 -95.637104  26.876500 -93.822188  26.550320 -92.975578  27.125708 -98.600403
197108 1970 1971  9 10 12 GINGER      31.412117 -61.286404  32.991311 -53.870052  27.726743 -65.200233  34.726277 -77.249018
197109 1970 1971  9 12  6 HEIDI       35.039952 -71.426547  36.919795 -70.459560  30.425841 -73.554315  40.451027 -69.191770
197110 1970 1971  9 17  0 IRENE       11.934274 -81.082311  11.620597 -81.439728  12.330120 -75.250928  12.003950 -86.097718
197111 1970 1971  9 22  6 JANICE      14.448642 -51.228756  13.443879 -49.189811  12.804358 -47.846082  16.056135 -54.668739
197112 1970 1971 10 20  0 KRISTY      36.852464 -40.856679  35.800791 -44.344263  35.079333 -48.196629  38.155134 -33.215748
197113 1970 1971 11 14 12 LAURA       19.016149 -85.179466  19.862779 -83.748788  17.800628 -83.272606  16.175466 -88.800836
197201 1970 1972  5 26  0 ALPHA       31.627278 -76.456297  31.921825 -75.513337  32.378580 -74.935921  30.858263 -77.952015
197202 1970 1972  6 16 12 AGNES       28.105562 -82.803579  25.662368 -85.611177  20.400327 -85.700714  39.251462 -73.821600
197203 1970 1972  8 24  0 BETTY       40.378746 -43.490727  40.023539 -43.993414  37.227165 -55.200296  44.550030 -37.976186
197204 1970 1972  8 31  0 CARRIE      38.708548 -69.218575  40.444040 -70.019314  33.202892 -70.854764  46.507295 -64.885813
197205 1970 1972  9  6 12 DAWN        32.497431 -73.724379  33.682403 -72.138232  28.738159 -75.294554  30.279384 -76.597733
197206 1970 1972  9 20  0 CHARLIE     45.466754 -46.853082  46.116419 -45.160738  40.528444 -55.169532  50.387446 -37.345437
197207 1970 1972 11  2  0 DELTA       32.137051 -48.806831  33.884760 -48.804509  34.275457 -48.451293  29.829196 -48.199085
197301 1970 1973  7  3  0 ALICE       36.589684 -63.817233  32.737716 -65.142762  29.250201 -65.627198  46.964296 -59.349366
197302 1970 1973  7 31  0 ALFA        37.384342 -71.001613  37.384342 -71.001613  36.828224 -71.314932  37.977362 -70.612266
197303 1970 1973  8 18 18 BRENDA      20.204921 -89.951904  19.315235 -91.688803  21.252138 -87.199988  18.600058 -92.100298
197304 1970 1973  8 28 12 CHRISTINE   12.655611 -46.469000  14.789198 -54.905957  10.380988 -32.650492  15.827168 -59.023013
197305 1970 1973  9  3  0 DELIA       27.491941 -93.272629  25.894404 -90.517811  25.354240 -89.441370  28.700586 -95.647303
197306 1970 1973  9 15 12 ELLEN       29.819472 -42.080893  42.126354 -45.779320  15.629361 -27.491897  50.435447 -34.297708
197307 1970 1973 10  9  6 FRAN        40.530308 -36.657824  36.962263 -39.812801  31.302244 -58.888037  48.101043  -9.423981
197308 1970 1973 10 18  0 GILDA       33.879565 -70.084712  21.314921 -79.275156  20.400134 -79.625927  59.828123 -41.288608
197401 1970 1974  6 25  0 SUBTROP 1   29.289882 -81.121805  29.289882 -81.121805  28.201848 -82.451646  30.231957 -79.793739
197402 1970 1974  7 17 12 SUBTROP 2   41.308794 -55.882984  38.602070 -59.762667  36.636425 -64.894482  46.030024 -48.513138
197403 1970 1974  8 10 12 SUBTROP 3   38.411688 -65.699331  40.954735 -63.607671  36.802378 -69.141920  42.036444 -62.675559
197404 1970 1974  8 13 12 ALMA        10.296206 -60.829799  10.113964 -56.299665  10.084118 -55.249903  10.435296 -66.499359
197405 1970 1974  8 28  6 BECKY       38.820849 -58.215916  37.258624 -62.536536  33.251862 -68.132206  43.033961 -42.283228
197406 1970 1974  8 30 12 CARMEN      21.283117 -86.554327  18.254627 -86.005165  17.015764 -70.925098  29.651823 -91.695385
197407 1970 1974  9  3 18 DOLLY       37.187930 -69.202872  37.187930 -69.202872  32.775271 -72.324616  41.515357 -65.691468
197408 1970 1974  9  9 18 ELAINE      37.043806 -62.611877  34.477958 -69.010151  33.829852 -70.686385  40.963046 -51.862560
197409 1970 1974  9 16 18 FIFI        16.833479 -87.174361  16.261535 -84.138500  16.876946 -79.050671  17.506205 -99.946751
197410 1970 1974  9 28 18 GERTRUDE    11.642758 -56.462840  11.182880 -53.838879  11.102321 -53.449102  12.301284 -59.374494
197411 1970 1974 10  6  0 SUBTROP 4   27.898875 -78.280159  26.728163 -78.875513  24.752535 -78.194850  31.290229 -77.529209
197501 1970 1975  6 29  0 AMY         37.698465 -66.115233  35.258448 -71.129336  34.005052 -74.297051  43.684700 -53.249393
197502 1970 1975  7 26  6 BLANCHE     37.974855 -69.258720  38.069825 -68.717532  33.707396 -72.841128  42.938653 -65.387618
197503 1970 1975  8 29  6 CAROLINE    23.738316 -95.511270  23.943096 -96.408310  23.201074 -93.399701  24.300463 -97.574211
197504 1970 1975  8 28 12 DORIS       36.679624 -45.389492  36.275163 -44.175653  34.027800 -47.594633  42.876975 -41.655847
197505 1970 1975  9 16  0 ELOISE      22.029824 -79.885630  28.540582 -87.816553  19.277890 -67.048810  29.729003 -86.971622
197506 1970 1975  9 19 12 FAYE        28.073816 -52.330501  31.965503 -63.187734  20.355310 -40.798441  42.946351 -43.026653
197507 1970 1975  9 24 18 GLADYS      25.664072 -57.398006  34.963020 -68.714037  14.477071 -41.596878  49.117868 -48.807341
197508 1970 1975 10 26 18 HALLIE      34.944314 -74.965787  34.540779 -75.658279  34.064201 -76.401245  35.884567 -73.342021
197509 1970 1975 12  9 12 SUBTROP 2   34.845802 -42.479906  38.063914 -43.388991  40.675059 -43.051255  28.386299 -40.853913
197601 1970 1976  5 23  0 SUBTROP 1   31.940650 -79.024190  32.107777 -79.099933  27.913235 -86.774267  35.103422 -70.649100
197602 1970 1976  7 30  6 ANNA        36.243591 -28.270424  40.529673 -21.560957  30.446197 -38.838232  42.578364 -21.547333
197603 1970 1976  8  7  0 BELLE       31.536730 -74.236655  30.787191 -74.944284  26.100592 -73.573820  39.752048 -73.421793
197604 1970 1976  8 18 18 CANDICE     41.107102 -58.508206  41.401605 -56.412651  35.753607 -66.168673  46.918562 -47.168942
197605 1970 1976  8 19 12 DOTTIE      29.287240 -80.267270  29.287240 -80.267270  27.351903 -80.459009  31.300000 -80.000000
197606 1970 1976  8 22 12 EMMY        31.359285 -49.972383  34.595688 -56.092027  17.405596 -57.942651  39.228152 -26.211279
197607 1970 1976  8 28 18 FRANCES     29.854279 -43.373738  25.518659 -54.057790  15.706001 -47.519324  41.752222 -26.648754
197608 1970 1976  9 14 12 SUBTROP 3   32.320720 -80.684718  32.320720 -80.684718  31.950338 -80.852374  32.650579 -80.553559
197609 1970 1976  9 27 12 GLORIA      32.690196 -54.902724  32.552809 -58.502885  26.625027 -58.049615  36.030364 -46.221027
197610 1970 1976 10 23 18 HOLLY       32.700682 -51.158712  25.229288 -57.807795  23.725043 -58.149847  43.160814 -37.235157
197701 1970 1977  8 30  6 ANITA       25.381468 -94.121060  24.341801 -96.944143  26.600670 -90.425591  23.381786 -98.831899
197702 1970 1977  9  3 18 BABE        27.992873 -90.874769  28.129143 -91.384647  27.104810 -90.103580  29.000106 -91.450332
197703 1970 1977  9  8  0 CLARA       35.031129 -64.016162  35.333151 -67.232605  35.392713 -68.829854  37.339755 -60.380124
197704 1970 1977  9 27 12 DOROTHY     38.783019 -57.870080  38.149583 -57.725553  32.614371 -63.027369  45.768963 -51.729210
197705 1970 1977 10 14  6 EVELYN      40.452614 -62.306468  40.452614 -62.306468  34.751350 -64.398772  46.106431 -59.827918
197706 1970 1977 10 17 12 FRIEDA      17.276242 -84.774686  17.276242 -84.774686  17.276242 -84.774686  17.276242 -84.774686
197801 1970 1978  1 19 12 SUBTROP 1   23.026526 -54.096777  23.388696 -51.533783  23.803988 -48.973704  22.180099 -59.178161
197802 1970 1978  7 31  0 AMELIA      27.200378 -97.798086  27.200378 -97.798086  27.200378 -97.798086  27.200378 -97.798086
197803 1970 1978  8  6 18 BESS        22.188691 -95.893478  22.188691 -95.893478  23.052141 -95.228814  21.325213 -96.626149
197804 1970 1978  8  8 12 CORA        13.105186 -51.895862  13.802828 -45.936683  13.982929 -44.100269  12.084022 -59.825677
197805 1970 1978  8 28 18 DEBRA       29.150232 -93.851095  29.150232 -93.851095  29.150232 -93.851095  29.150232 -93.851095
197806 1970 1978  8 30 18 ELLA        34.384215 -67.222445  39.920747 -63.472278  27.985525 -65.190818  46.052269 -52.661377
197807 1970 1978  9  4 12 FLOSSIE     29.836300 -47.019701  32.013897 -43.402511  16.058900 -43.811856  48.792340 -26.601526
197808 1970 1978  9 14 12 GRETA       14.781538 -78.782529  15.889022 -84.129018  13.054712 -69.647884  16.754859 -87.523164
197809 1970 1978  9 15  0 HOPE        40.666255 -47.756033  38.724591 -44.323976  31.906556 -62.740630  57.904016 -27.787817
197810 1970 1978 10  4 12 IRMA        38.147394 -29.987811  37.164044 -30.682959  36.450736 -31.131294  39.490071 -29.215149
197811 1970 1978 10  8 12 JULIET      22.468211 -65.416324  19.509544 -61.427358  19.204098 -60.347488  27.250818 -70.476365
197812 1970 1978 10 29  0 KENDRA      32.531916 -67.232334  28.252278 -73.011174  25.250348 -73.648069  42.533938 -47.406365
197901 1970 1979  6 22  0 ANA         14.166717 -57.100289  14.166717 -57.100289  14.178683 -56.425190  14.154666 -57.700270
197902 1970 1979  7 10  6 BOB         26.661941 -91.826357  26.661941 -91.826357  24.677185 -92.681651  28.525983 -90.883730
197903 1970 1979  7 17 12 CLAUDETTE   26.354428 -84.559422  28.513699 -93.492901  20.578489 -69.178073  29.750185 -93.948982
197904 1970 1979  8 26  6 DAVID       24.521554 -66.825398  16.364385 -65.579687  11.630456 -44.674821  49.233208 -59.484043
197905 1970 1979  8 30 18 ELENA       27.305621 -94.231536  27.305621 -94.231536  26.777946 -93.199446  27.825617 -95.273357
197906 1970 1979  8 30 12 FREDERIC    21.418089 -68.940526  27.243011 -86.651064  11.657549 -38.774145  36.454852 -85.198147
197907 1970 1979  9  6 12 GLORIA      31.831854 -42.364550  33.231271 -47.477504  23.030526 -35.817056  42.670062 -34.960996
197908 1970 1979  9 16 12 HENRI       21.049670 -94.646188  20.865245 -94.026993  20.951304 -93.228518  21.375020 -95.624893
197909 1970 1979 10 24  6 SUBTROP 1   42.536349 -60.835839  42.536349 -60.835839  39.130166 -62.550723  45.655767 -59.290583
198001 1980 1980  8  2  0 ALLEN       20.037543 -75.874308  21.496470 -85.522767  11.659523 -45.895807  27.428794 -99.445552
198002 1980 1980  8 14 12 BONNIE      28.399981 -39.087299  22.526256 -38.774527  16.200133 -37.623673  44.410662 -38.732424
198003 1980 1980  8 21 12 CHARLEY     37.896754 -61.003858  38.391994 -65.095063  35.405907 -66.341508  38.297016 -48.887708
198004 1980 1980  9  5 18 DANIELLE    29.371898 -94.867139  29.371898 -94.867139  29.371898 -94.867139  29.371898 -94.867139
198005 1980 1980  9  5  0 EARL        30.694866 -36.553306  29.339992 -41.728355  18.506815 -28.794931  48.518284 -30.339245
198006 1980 1980  9  6 18 FRANCES     25.022449 -38.530874  12.958348 -29.137387  12.851262 -22.874635  50.460003 -34.076155
198007 1980 1980  9  7  0 GEORGES     40.558382 -59.360655  40.558382 -59.360655  36.573915 -64.798453  44.263395 -53.248326
198008 1980 1980  9 21  6 HERMINE     17.782538 -90.557448  17.368311 -87.180757  15.679721 -83.571289  17.525287 -95.600774
198009 1980 1980 10  4 18 IVAN        34.657544 -33.653017  29.126238 -30.828768  33.957569 -26.368931  48.408069 -29.620265
